/media/sunyu/OS1/suanli/collectionunzip/SET3_27
obj                 |bestobj             |time                |
3667525.260         |3667525.260         |0.049               |INIT
332196.651          |332196.651          |50.062              |KS2
330836.404          |330836.404          |100.074             |KS2
317741.926          |317741.926          |200.105             |lns
315001.293          |315001.293          |250.116             |lns
307576.038          |307576.038          |300.127             |lns
307125.702          |307125.702          |350.307             |random
307125.702          |307125.702          |400.890             |random
306996.653          |306996.653          |450.901             |lns
306995.918          |306995.918          |500.911             |lns
305724.454          |305724.454          |607.594             |random
303905.798          |303905.798          |718.775             |random
total time : 1000.0093410015106
