/media/sunyu/OS1/suanli/collectionunzip/item_placement_9910
obj                 |bestobj             |time                |
7.906               |7.906               |50.017              |INIT
7.837               |7.837               |100.069             |KS2
7.833               |7.833               |150.151             |KS2
7.766               |7.766               |200.201             |KS2
7.700               |7.700               |251.012             |random
7.215               |7.215               |301.100             |lns
7.169               |7.169               |351.179             |lns
7.053               |7.053               |401.258             |lns
6.890               |6.890               |451.332             |lns
6.381               |6.381               |567.235             |random
5.927               |5.927               |617.302             |lns
5.775               |5.775               |824.158             |random
5.546               |5.546               |874.219             |lns
5.321               |5.321               |924.280             |lns
5.045               |5.045               |974.333             |lns
5.032               |5.032               |1000.018            |lns
total time : 1000.0185911655426
