/media/sunyu/OS1/suanli/collectionunzip/anonymous_29
obj                 |bestobj             |time                |
1066521.596         |1066521.596         |50.565              |INIT
666043.377          |666043.377          |100.686             |KS2
644865.966          |644865.966          |150.802             |KS2
636872.845          |636872.845          |200.908             |KS2
636859.049          |636859.049          |252.137             |random
636185.201          |636185.201          |302.214             |lns
635905.672          |635905.672          |352.291             |lns
635897.432          |635897.432          |410.155             |lns
635846.330          |635846.330          |467.633             |lns
635490.438          |635490.438          |525.221             |lns
634858.630          |634858.630          |582.960             |lns
634585.651          |634585.651          |633.038             |lns
634438.722          |634438.722          |684.107             |random
633118.132          |633118.132          |760.748             |random
632783.076          |632783.076          |818.978             |lns
632711.474          |632711.474          |877.057             |lns
632656.497          |632656.497          |935.085             |lns
626597.055          |626597.055          |985.161             |lns
626597.055          |626597.055          |1000.287            |random
total time : 1000.2869555950165
