/media/sunyu/OS1/suanli/collectionunzip/item_placement_9931
obj                 |bestobj             |time                |
12.794              |12.794              |50.016              |INIT
12.793              |12.793              |100.047             |KS2
12.776              |12.776              |150.101             |KS2
12.771              |12.771              |200.143             |KS2
12.771              |12.771              |200.302             |crossover
12.769              |12.769              |257.163             |random
12.339              |12.339              |307.205             |lns
12.056              |12.056              |357.254             |lns
12.056              |12.056              |557.851             |random
11.776              |11.776              |607.897             |lns
11.646              |11.646              |657.948             |lns
total time : 1000.0317738056183
