/media/sunyu/OS1/suanli/collectionunzip/SET3_16
obj                 |bestobj             |time                |
2921776.305         |2921776.305         |0.102               |INIT
181991.742          |181991.742          |50.116              |KS2
174011.168          |174011.168          |100.129             |KS2
150458.474          |150458.474          |200.160             |lns
150211.294          |150211.294          |250.171             |lns
150211.294          |150211.294          |300.514             |random
149871.079          |149871.079          |399.959             |random
149578.683          |149578.683          |450.005             |lns
148800.943          |148800.943          |502.969             |random
148800.943          |148800.943          |553.728             |random
147184.682          |147184.682          |633.020             |random
147184.682          |147184.682          |732.890             |random
145987.877          |145987.877          |999.837             |random
total time : 1000.1174442768097
