/media/sunyu/OS1/suanli/collectionunzip/item_placement_9943
obj                 |bestobj             |time                |
24.443              |24.443              |50.016              |INIT
24.418              |24.418              |100.080             |KS2
24.418              |24.418              |150.187             |KS2
24.416              |24.416              |200.255             |KS2
21.919              |21.919              |400.429             |random
21.917              |21.917              |450.492             |lns
21.526              |21.526              |500.568             |lns
21.060              |21.060              |650.676             |random
20.967              |20.967              |700.737             |lns
20.896              |20.896              |750.783             |lns
20.875              |20.875              |800.827             |lns
20.848              |20.848              |850.867             |lns
total time : 1000.0061287879944
