/media/sunyu/OS1/suanli/collectionunzip/ex1010-pi
obj                 |bestobj             |time                |
252.000             |252.000             |50.452              |INIT
249.000             |249.000             |101.045             |KS2
248.000             |248.000             |103.352             |crossover
247.000             |247.000             |153.623             |lns
246.000             |246.000             |215.498             |random
245.000             |245.000             |315.798             |random
244.000             |244.000             |648.815             |random
total time : 1000.1080393791199
