/media/sunyu/OS1/suanli/collectionunzip/item_placement_9961
obj                 |bestobj             |time                |
13.306              |13.306              |50.016              |INIT
12.291              |12.291              |100.088             |KS2
11.504              |11.504              |150.163             |KS2
11.497              |11.497              |200.237             |KS2
11.340              |11.340              |300.419             |lns
11.282              |11.282              |462.970             |random
11.277              |11.277              |513.039             |lns
11.251              |11.251              |563.104             |lns
11.251              |11.251              |813.362             |random
11.208              |11.208              |863.415             |lns
11.076              |11.076              |913.482             |lns
10.973              |10.973              |963.550             |lns
total time : 1000.146735906601
