/media/sunyu/OS1/suanli/collectionunzip/item_placement_9996
obj                 |bestobj             |time                |
17.218              |17.218              |50.016              |INIT
16.654              |16.654              |100.076             |KS2
16.443              |16.443              |150.127             |KS2
16.430              |16.430              |200.186             |KS2
16.430              |16.430              |216.063             |crossover
16.430              |16.430              |422.223             |random
16.427              |16.427              |472.260             |lns
16.390              |16.390              |672.411             |random
16.303              |16.303              |722.469             |lns
15.670              |15.670              |772.515             |lns
15.650              |15.650              |822.565             |lns
15.597              |15.597              |922.611             |random
15.597              |15.597              |1000.005            |random
total time : 1000.0054733753204
