/media/sunyu/OS1/suanli/collectionunzip/item_placement_9938
obj                 |bestobj             |time                |
10.916              |10.916              |50.016              |INIT
10.904              |10.904              |100.070             |KS2
10.894              |10.894              |150.109             |KS2
10.269              |10.269              |200.175             |KS2
10.269              |10.269              |200.279             |crossover
10.193              |10.193              |502.191             |random
9.120               |9.120               |552.256             |lns
8.626               |8.626               |602.325             |lns
8.478               |8.478               |652.398             |lns
8.476               |8.476               |702.459             |lns
8.308               |8.308               |752.524             |lns
total time : 1000.0311369895935
