/media/sunyu/OS1/suanli/collectionunzip/supportcase41
obj                 |bestobj             |time                |
36.481              |36.481              |370.552             |KS1
34.096              |34.096              |420.574             |KS2
33.162              |33.162              |470.591             |KS2
33.162              |33.162              |520.611             |KS2
32.953              |32.953              |571.540             |lns
32.596              |32.596              |576.253             |lns
32.596              |32.596              |703.097             |random
32.596              |32.596              |783.932             |random
total time : 1000.0132839679718
