/media/sunyu/OS1/suanli/collectionunzip/item_placement_9900
obj                 |bestobj             |time                |
13.856              |13.856              |50.016              |INIT
12.187              |12.187              |100.088             |KS2
11.987              |11.987              |150.149             |KS2
11.968              |11.968              |200.209             |KS2
11.480              |11.480              |350.950             |random
10.982              |10.982              |401.008             |lns
10.982              |10.982              |501.096             |random
10.980              |10.980              |551.157             |lns
10.425              |10.425              |651.252             |random
10.294              |10.294              |701.288             |lns
9.847               |9.847               |751.315             |lns
9.724               |9.724               |1000.020            |random
total time : 1000.0199153423309
