/media/sunyu/OS1/suanli/collectionunzip/neos-4264598-oueme
obj                 |bestobj             |time                |
1207513542.800      |1207513542.800      |70.683              |KS1
885232488.356       |885232488.356       |74.205              |KS2
723899399.440       |723899399.440       |124.305             |KS2
486299501.013       |486299501.013       |129.603             |KS2
370197901.976       |370197901.976       |235.030             |random
6961946.400         |6961946.400         |292.085             |lns
6671795.032         |6671795.032         |342.156             |lns
6375395.666         |6375395.666         |547.071             |random
total time : 1000.0666854381561
