/media/sunyu/OS1/suanli/collectionunzip/item_placement_9975
obj                 |bestobj             |time                |
15.457              |15.457              |50.016              |INIT
15.454              |15.454              |100.066             |KS2
15.130              |15.130              |200.125             |KS2
15.090              |15.090              |250.139             |lns
15.073              |15.073              |458.571             |random
15.032              |15.032              |508.629             |lns
15.023              |15.023              |558.672             |lns
15.015              |15.015              |608.718             |lns
15.010              |15.010              |658.753             |lns
15.001              |15.001              |908.864             |random
14.990              |14.990              |1000.006            |random
total time : 1000.0061988830566
