/media/sunyu/OS1/suanli/collectionunzip/anonymous_10
obj                 |bestobj             |time                |
438483.688          |438483.688          |51.575              |INIT
238063.468          |238063.468          |101.637             |KS2
234972.628          |234972.628          |151.841             |lns
234919.683          |234919.683          |201.895             |lns
234877.260          |234877.260          |252.148             |random
233669.779          |233669.779          |302.196             |lns
233659.850          |233659.850          |353.812             |lns
233622.922          |233622.922          |403.859             |lns
233583.702          |233583.702          |454.073             |random
233342.978          |233342.978          |504.117             |lns
233342.978          |233342.978          |554.314             |random
225984.910          |225984.910          |631.531             |random
219443.976          |219443.976          |681.574             |lns
215076.679          |215076.679          |731.615             |lns
212741.988          |212741.988          |783.128             |lns
212570.214          |212570.214          |834.728             |lns
205538.984          |205538.984          |886.207             |lns
204428.419          |204428.419          |936.250             |lns
204428.394          |204428.394          |1000.034            |random
total time : 1000.0343370437622
