/media/sunyu/OS1/suanli/collectionunzip/uct-subprob
obj                 |bestobj             |time                |
331.000             |331.000             |50.042              |INIT
328.000             |328.000             |59.986              |KS2
321.000             |321.000             |71.902              |KS2
320.000             |320.000             |72.725              |KS2
319.000             |319.000             |72.953              |lns
318.000             |318.000             |73.554              |random
317.000             |317.000             |127.414             |random
total time : 1000.0028128623962
