/media/sunyu/OS1/suanli/collectionunzip/item_placement_9908
obj                 |bestobj             |time                |
17.493              |17.493              |50.016              |INIT
15.833              |15.833              |100.081             |KS2
15.270              |15.270              |150.098             |KS2
14.868              |14.868              |200.171             |KS2
14.835              |14.835              |633.766             |random
14.669              |14.669              |683.806             |lns
14.415              |14.415              |733.842             |lns
14.325              |14.325              |783.878             |lns
14.289              |14.289              |833.929             |lns
14.289              |14.289              |1000.005            |random
total time : 1000.0055425167084
