/media/sunyu/OS1/suanli/collectionunzip/item_placement_9940
obj                 |bestobj             |time                |
33.087              |33.087              |50.016              |INIT
28.653              |28.653              |100.112             |KS2
28.400              |28.400              |150.136             |KS2
28.059              |28.059              |200.207             |KS2
28.059              |28.059              |498.622             |random
28.046              |28.046              |548.686             |lns
28.011              |28.011              |798.946             |random
27.980              |27.980              |849.006             |lns
27.903              |27.903              |899.079             |lns
27.891              |27.891              |949.137             |lns
total time : 1000.0053434371948
