/media/sunyu/OS1/suanli/collectionunzip/item_placement_9914
obj                 |bestobj             |time                |
16.629              |16.629              |50.017              |INIT
13.514              |13.514              |100.083             |KS2
12.565              |12.565              |150.170             |KS2
12.334              |12.334              |200.234             |KS2
11.887              |11.887              |300.346             |lns
11.887              |11.887              |350.396             |random
11.887              |11.887              |450.571             |random
11.794              |11.794              |500.578             |lns
11.794              |11.794              |600.594             |random
total time : 1000.1130528450012
