/media/sunyu/OS1/suanli/collectionunzip/item_placement_9952
obj                 |bestobj             |time                |
10.124              |10.124              |50.016              |INIT
10.120              |10.120              |100.060             |KS2
10.117              |10.117              |150.117             |KS2
10.117              |10.117              |600.578             |random
8.579               |8.579               |650.618             |lns
8.447               |8.447               |700.646             |lns
7.837               |7.837               |750.717             |lns
7.675               |7.675               |800.762             |lns
7.616               |7.616               |850.799             |lns
7.608               |7.608               |900.834             |lns
7.606               |7.606               |950.871             |lns
total time : 1000.1431133747101
