/media/sunyu/OS1/suanli/collectionunzip/item_placement_9906
obj                 |bestobj             |time                |
16.038              |16.038              |50.016              |INIT
15.608              |15.608              |100.096             |KS2
15.320              |15.320              |150.193             |KS2
15.318              |15.318              |200.260             |KS2
15.318              |15.318              |200.368             |crossover
15.318              |15.318              |304.494             |random
15.315              |15.315              |354.581             |lns
15.260              |15.260              |554.691             |random
15.225              |15.225              |604.767             |lns
15.048              |15.048              |654.835             |lns
14.999              |14.999              |704.918             |lns
14.968              |14.968              |805.008             |random
14.893              |14.893              |855.070             |lns
14.886              |14.886              |905.139             |lns
14.854              |14.854              |955.220             |lns
14.840              |14.840              |1000.053            |lns
total time : 1000.0536501407623
