/media/sunyu/OS1/suanli/collectionunzip/SET4_10
obj                 |bestobj             |time                |
3192431.653         |3192431.653         |0.038               |INIT
61092.774           |61092.774           |50.051              |KS2
60950.963           |60950.963           |156.462             |lns
60749.509           |60749.509           |157.347             |random
60643.097           |60643.097           |207.359             |lns
60587.970           |60587.970           |257.369             |lns
59842.999           |59842.999           |307.416             |lns
58558.716           |58558.716           |351.879             |lns
58265.993           |58265.993           |401.889             |lns
58205.713           |58205.713           |446.999             |lns
58071.580           |58071.580           |494.540             |random
58071.580           |58071.580           |545.312             |random
58071.580           |58071.580           |928.455             |random
total time : 1000.0071189403534
