/media/sunyu/OS1/suanli/collectionunzip/item_placement_9902
obj                 |bestobj             |time                |
17.144              |17.144              |50.017              |INIT
16.555              |16.555              |100.072             |KS2
16.143              |16.143              |150.091             |KS2
16.052              |16.052              |200.117             |KS2
16.052              |16.052              |400.318             |random
15.931              |15.931              |450.389             |lns
15.930              |15.930              |500.423             |lns
15.930              |15.930              |700.511             |random
15.930              |15.930              |950.660             |random
15.866              |15.866              |1000.069            |lns
total time : 1000.069066286087
