/media/sunyu/OS1/suanli/collectionunzip/item_placement_9953
obj                 |bestobj             |time                |
26.361              |26.361              |50.016              |INIT
25.210              |25.210              |100.092             |KS2
25.182              |25.182              |150.139             |KS2
24.963              |24.963              |200.194             |KS2
24.963              |24.963              |214.555             |crossover
24.950              |24.950              |520.247             |random
24.741              |24.741              |570.292             |lns
24.621              |24.621              |620.324             |lns
24.606              |24.606              |670.369             |lns
total time : 1000.085152387619
