/media/sunyu/OS1/suanli/collectionunzip/anonymous_27
obj                 |bestobj             |time                |
173186.475          |173186.475          |50.640              |INIT
149787.800          |149787.800          |100.684             |KS2
147453.079          |147453.079          |150.723             |KS2
147453.078          |147453.078          |201.950             |random
147447.951          |147447.951          |252.763             |random
147419.922          |147419.922          |353.854             |random
147133.836          |147133.836          |404.570             |lns
141503.946          |141503.946          |505.388             |random
141194.014          |141194.014          |556.142             |lns
140973.169          |140973.169          |606.918             |lns
140909.644          |140909.644          |707.700             |random
140560.213          |140560.213          |758.587             |lns
140517.329          |140517.329          |809.534             |random
140507.301          |140507.301          |860.307             |lns
140186.574          |140186.574          |910.335             |lns
140186.574          |140186.574          |961.261             |random
140040.030          |140040.030          |1000.022            |lns
total time : 1000.0224943161011
