/media/sunyu/OS1/suanli/collectionunzip/SET3_15
obj                 |bestobj             |time                |
3042304.426         |3042304.426         |0.041               |INIT
175348.323          |175348.323          |50.053              |KS2
157458.995          |157458.995          |100.065             |KS2
153232.148          |153232.148          |150.078             |KS2
151004.630          |151004.630          |200.096             |lns
147558.212          |147558.212          |250.107             |lns
146576.762          |146576.762          |300.118             |lns
145436.884          |145436.884          |353.448             |random
145091.573          |145091.573          |408.432             |random
145091.573          |145091.573          |461.010             |random
145091.573          |145091.573          |511.997             |random
144557.513          |144557.513          |629.075             |random
144449.136          |144449.136          |679.083             |lns
144417.154          |144417.154          |729.130             |lns
144067.044          |144067.044          |878.511             |random
total time : 1000.0069947242737
