/media/sunyu/OS1/suanli/collectionunzip/item_placement_9969
obj                 |bestobj             |time                |
27.759              |27.759              |50.016              |INIT
27.042              |27.042              |100.093             |KS2
26.134              |26.134              |150.141             |KS2
25.724              |25.724              |200.205             |KS2
25.724              |25.724              |201.866             |crossover
25.724              |25.724              |305.409             |random
25.487              |25.487              |455.498             |random
25.486              |25.486              |505.570             |lns
25.453              |25.453              |555.636             |lns
25.360              |25.360              |605.697             |lns
25.360              |25.360              |705.755             |random
25.225              |25.225              |755.823             |lns
24.854              |24.854              |805.887             |lns
24.608              |24.608              |855.934             |lns
24.554              |24.554              |906.002             |lns
24.524              |24.524              |956.055             |lns
24.446              |24.446              |1000.043            |lns
total time : 1000.043532371521
