/media/sunyu/OS1/suanli/collectionunzip/item_placement_9958
obj                 |bestobj             |time                |
14.882              |14.882              |50.015              |INIT
14.471              |14.471              |100.067             |KS2
14.300              |14.300              |150.132             |KS2
14.158              |14.158              |200.214             |KS2
14.042              |14.042              |499.116             |random
13.993              |13.993              |549.183             |lns
13.925              |13.925              |599.230             |lns
13.307              |13.307              |649.262             |lns
13.235              |13.235              |699.271             |lns
13.162              |13.162              |799.340             |random
12.759              |12.759              |849.377             |lns
total time : 1000.0053799152374
