/media/sunyu/OS1/suanli/collectionunzip/item_placement_9983
obj                 |bestobj             |time                |
13.159              |13.159              |50.017              |INIT
12.402              |12.402              |100.096             |KS2
12.399              |12.399              |150.149             |KS2
12.300              |12.300              |200.211             |KS2
12.288              |12.288              |250.375             |lns
12.288              |12.288              |350.480             |random
12.276              |12.276              |400.561             |lns
12.272              |12.272              |750.914             |random
11.953              |11.953              |800.966             |lns
11.947              |11.947              |851.030             |lns
11.936              |11.936              |951.142             |random
11.909              |11.909              |1000.060            |lns
total time : 1000.0599071979523
