/media/sunyu/OS1/suanli/collectionunzip/item_placement_9917
obj                 |bestobj             |time                |
17.120              |17.120              |50.016              |INIT
15.985              |15.985              |100.080             |KS2
15.889              |15.889              |150.121             |KS2
15.886              |15.886              |200.180             |KS2
15.886              |15.886              |353.862             |random
15.886              |15.886              |503.978             |random
15.298              |15.298              |754.140             |random
14.998              |14.998              |804.204             |lns
14.879              |14.879              |904.272             |random
14.870              |14.870              |954.334             |lns
14.855              |14.855              |1000.043            |lns
total time : 1000.0432622432709
