/media/sunyu/OS1/suanli/collectionunzip/SET4_07
obj                 |bestobj             |time                |
3083586.411         |3083586.411         |0.041               |INIT
76009.387           |76009.387           |50.053              |KS2
73487.011           |73487.011           |100.067             |KS2
66962.964           |66962.964           |150.081             |KS2
65937.866           |65937.866           |200.097             |crossover
65937.866           |65937.866           |250.271             |random
63687.590           |63687.590           |287.665             |lns
63683.521           |63683.521           |569.903             |random
63576.522           |63576.522           |619.912             |lns
63563.518           |63563.518           |669.923             |lns
total time : 1000.0080108642578
