/media/sunyu/OS1/suanli/collectionunzip/anonymous_15
obj                 |bestobj             |time                |
11422.263           |11422.263           |8.739               |KS1
9921.771            |9921.771            |11.635              |KS2
9725.700            |9725.700            |61.640              |KS2
9725.547            |9725.547            |119.400             |lns
9725.008            |9725.008            |169.428             |random
9722.700            |9722.700            |219.457             |random
9689.399            |9689.399            |269.461             |lns
9689.397            |9689.397            |319.504             |lns
9689.379            |9689.379            |528.857             |random
9689.351            |9689.351            |579.155             |random
9689.350            |9689.350            |688.121             |random
9689.320            |9689.320            |798.725             |random
9689.005            |9689.005            |898.773             |random
9688.994            |9688.994            |1000.003            |random
total time : 1000.0035536289215
