/media/sunyu/OS1/suanli/collectionunzip/anonymous_5
obj                 |bestobj             |time                |
989035.343          |989035.343          |50.697              |INIT
396139.402          |396139.402          |100.843             |KS2
393894.042          |393894.042          |150.983             |KS2
392786.868          |392786.868          |201.115             |KS2
392786.868          |392786.868          |201.311             |crossover
392709.335          |392709.335          |208.491             |lns
392666.852          |392666.852          |218.344             |lns
392666.852          |392666.852          |224.661             |random
392604.211          |392604.211          |274.776             |lns
392181.896          |392181.896          |290.332             |random
392122.569          |392122.569          |346.501             |lns
392100.548          |392100.548          |396.773             |random
391928.004          |391928.004          |446.876             |lns
391921.858          |391921.858          |504.503             |lns
382957.329          |382957.329          |560.786             |lns
382679.672          |382679.672          |611.071             |random
372632.068          |372632.068          |661.171             |lns
372630.557          |372630.557          |711.273             |lns
372608.299          |372608.299          |767.299             |lns
372608.299          |372608.299          |824.448             |random
372409.901          |372409.901          |874.545             |lns
372028.944          |372028.944          |930.377             |lns
372028.944          |372028.944          |980.676             |random
371478.770          |371478.770          |1000.076            |lns
total time : 1000.0758903026581
