/media/sunyu/OS1/suanli/collectionunzip/anonymous_31
obj                 |bestobj             |time                |
297572.058          |297572.058          |50.824              |INIT
291945.722          |291945.722          |51.278              |KS2
272732.024          |272732.024          |101.333             |KS2
257111.065          |257111.065          |151.387             |KS2
257111.065          |257111.065          |151.539             |crossover
256584.246          |256584.246          |155.340             |lns
256546.613          |256546.613          |163.443             |lns
256532.735          |256532.735          |169.196             |random
246335.020          |246335.020          |219.238             |lns
246308.146          |246308.146          |270.409             |random
245499.734          |245499.734          |321.491             |lns
219644.849          |219644.849          |371.532             |lns
219556.240          |219556.240          |422.858             |random
219554.674          |219554.674          |473.873             |lns
219034.524          |219034.524          |523.912             |lns
219034.524          |219034.524          |575.055             |random
218965.646          |218965.646          |625.094             |lns
218760.329          |218760.329          |676.057             |lns
218760.299          |218760.299          |726.096             |lns
217107.773          |217107.773          |777.079             |lns
217080.362          |217080.362          |827.927             |lns
216968.477          |216968.477          |879.043             |lns
177988.278          |177988.278          |945.006             |random
177902.303          |177902.303          |995.045             |lns
177875.719          |177875.719          |1000.032            |lns
total time : 1000.0326159000397
