/media/sunyu/OS1/suanli/collectionunzip/SET3_01
obj                 |bestobj             |time                |
3028701.218         |3028701.218         |0.038               |INIT
220217.646          |220217.646          |50.049              |KS2
217696.685          |217696.685          |100.061             |KS2
207060.151          |207060.151          |150.073             |KS2
202282.977          |202282.977          |200.091             |lns
200554.925          |200554.925          |250.102             |lns
199151.419          |199151.419          |300.113             |lns
198797.911          |198797.911          |350.124             |lns
197766.267          |197766.267          |400.169             |lns
196436.406          |196436.406          |450.180             |lns
194694.121          |194694.121          |500.191             |lns
193684.534          |193684.534          |606.247             |random
193684.533          |193684.533          |830.408             |random
193684.526          |193684.526          |916.444             |random
total time : 1000.0073986053467
