/media/sunyu/OS1/suanli/collectionunzip/item_placement_9949
obj                 |bestobj             |time                |
13.379              |13.379              |50.016              |INIT
12.617              |12.617              |100.081             |KS2
12.296              |12.296              |150.123             |KS2
11.955              |11.955              |200.190             |KS2
11.890              |11.890              |500.512             |random
11.165              |11.165              |600.596             |random
10.699              |10.699              |650.646             |lns
10.634              |10.634              |700.698             |lns
10.634              |10.634              |900.771             |random
total time : 1000.0055201053619
