/media/sunyu/OS1/suanli/collectionunzip/item_placement_9966
obj                 |bestobj             |time                |
6.890               |6.890               |50.016              |INIT
6.889               |6.889               |100.065             |KS2
6.888               |6.888               |150.124             |KS2
6.793               |6.793               |200.192             |KS2
6.775               |6.775               |200.350             |crossover
6.775               |6.775               |300.389             |random
6.772               |6.772               |400.475             |random
6.772               |6.772               |500.561             |random
6.772               |6.772               |750.672             |random
6.750               |6.750               |800.726             |lns
6.742               |6.742               |850.766             |lns
6.705               |6.705               |900.822             |lns
6.662               |6.662               |950.871             |lns
6.658               |6.658               |1000.058            |lns
total time : 1000.0585031509399
