/media/sunyu/OS1/suanli/collectionunzip/SET3_08
obj                 |bestobj             |time                |
3152250.563         |3152250.563         |0.041               |INIT
264086.180          |264086.180          |50.053              |KS2
262665.169          |262665.169          |100.065             |KS2
258630.236          |258630.236          |200.095             |lns
258468.244          |258468.244          |250.107             |lns
257144.437          |257144.437          |300.118             |lns
255977.372          |255977.372          |354.740             |random
253935.059          |253935.059          |404.787             |lns
248235.094          |248235.094          |456.549             |random
247907.928          |247907.928          |506.558             |lns
246208.911          |246208.911          |606.578             |random
245876.410          |245876.410          |656.588             |lns
243884.702          |243884.702          |706.635             |lns
243837.576          |243837.576          |756.644             |lns
242181.088          |242181.088          |806.652             |lns
242134.771          |242134.771          |856.699             |lns
total time : 1000.0076172351837
