/media/sunyu/OS1/suanli/collectionunzip/item_placement_9957
obj                 |bestobj             |time                |
14.072              |14.072              |50.017              |INIT
13.961              |13.961              |100.062             |KS2
11.319              |11.319              |150.145             |KS2
11.090              |11.090              |200.214             |KS2
10.719              |10.719              |300.334             |lns
10.719              |10.719              |526.101             |random
10.702              |10.702              |576.143             |lns
10.620              |10.620              |626.193             |lns
10.587              |10.587              |676.234             |lns
10.544              |10.544              |726.278             |lns
10.542              |10.542              |776.327             |lns
10.542              |10.542              |876.395             |random
10.489              |10.489              |926.463             |lns
10.439              |10.439              |976.518             |lns
10.396              |10.396              |1000.016            |lns
total time : 1000.0157611370087
