/media/sunyu/OS1/suanli/collectionunzip/item_placement_9909
obj                 |bestobj             |time                |
18.369              |18.369              |50.016              |INIT
17.962              |17.962              |100.080             |KS2
17.929              |17.929              |150.164             |KS2
17.928              |17.928              |200.359             |lns
16.317              |16.317              |250.417             |lns
16.030              |16.030              |300.476             |lns
15.516              |15.516              |350.536             |lns
14.578              |14.578              |400.546             |lns
12.983              |12.983              |500.645             |lns
12.139              |12.139              |550.662             |lns
11.667              |11.667              |600.677             |lns
11.210              |11.210              |650.688             |lns
11.182              |11.182              |700.695             |lns
11.083              |11.083              |750.703             |lns
11.083              |11.083              |900.758             |random
11.083              |11.083              |1000.169            |random
total time : 1000.1689257621765
