/media/sunyu/OS1/suanli/collectionunzip/item_placement_9942
obj                 |bestobj             |time                |
20.384              |20.384              |50.016              |INIT
19.016              |19.016              |100.100             |KS2
15.261              |15.261              |150.187             |KS2
14.964              |14.964              |200.254             |lns
14.787              |14.787              |250.305             |lns
14.724              |14.724              |300.344             |lns
14.063              |14.063              |450.476             |lns2
13.991              |13.991              |603.848             |lns2
13.935              |13.935              |703.976             |lns
13.252              |13.252              |754.025             |lns
13.008              |13.008              |804.034             |lns
12.945              |12.945              |854.042             |lns
total time : 1000.0173182487488
