/media/sunyu/OS1/suanli/collectionunzip/item_placement_9953
obj                 |bestobj             |time                |
28.792              |28.792              |50.016              |INIT
27.002              |27.002              |100.095             |KS2
24.915              |24.915              |150.177             |KS2
24.825              |24.825              |200.297             |lns
24.771              |24.771              |250.353             |lns
24.569              |24.569              |400.619             |lns2
23.269              |23.269              |550.820             |lns
21.793              |21.793              |600.883             |lns
21.604              |21.604              |650.945             |lns
21.069              |21.069              |752.507             |lns2
total time : 1000.4118444919586
