/media/sunyu/OS1/suanli/collectionunzip/item_placement_9997
obj                 |bestobj             |time                |
15.115              |15.115              |50.016              |INIT
15.003              |15.003              |100.069             |KS2
11.764              |11.764              |150.153             |KS2
11.045              |11.045              |200.248             |lns
10.861              |10.861              |250.306             |lns
10.859              |10.859              |350.432             |lns
10.858              |10.858              |450.827             |random
10.827              |10.827              |550.904             |lns
10.794              |10.794              |600.944             |lns
10.755              |10.755              |751.065             |lns2
total time : 1000.0401034355164
