/media/sunyu/OS1/suanli/collectionunzip/item_placement_9946
obj                 |bestobj             |time                |
17.237              |17.237              |50.016              |INIT
13.686              |13.686              |100.076             |KS2
13.108              |13.108              |150.151             |KS2
12.977              |12.977              |200.267             |lns
12.624              |12.624              |250.314             |lns
12.569              |12.569              |300.368             |lns
12.428              |12.428              |350.415             |lns
12.414              |12.414              |400.456             |lns
12.347              |12.347              |505.094             |lns2
11.067              |11.067              |808.434             |lns
11.005              |11.005              |858.443             |lns
11.000              |11.000              |908.450             |lns
11.000              |11.000              |958.619             |random
total time : 1000.259254693985
