/media/sunyu/OS1/suanli/collectionunzip/item_placement_9974
obj                 |bestobj             |time                |
28.585              |28.585              |50.016              |INIT
26.070              |26.070              |100.066             |KS2
25.864              |25.864              |150.138             |KS2
25.816              |25.816              |200.239             |lns
24.289              |24.289              |250.261             |lns
24.242              |24.242              |300.269             |lns
24.240              |24.240              |400.286             |lns
24.233              |24.233              |450.343             |lns
24.108              |24.108              |484.499             |lns
24.101              |24.101              |511.732             |lns2
total time : 1000.0226793289185
