/media/sunyu/OS1/suanli/collectionunzip/gsvm2rl5
obj                 |bestobj             |time                |
8.556               |8.556               |50.007              |INIT
5.982               |5.982               |100.018             |KS2
5.463               |5.463               |150.024             |KS2
5.433               |5.433               |165.264             |lns
5.423               |5.423               |168.577             |lns
5.423               |5.423               |416.416             |random
5.423               |5.423               |794.389             |random
total time : 1000.1037957668304
