/media/sunyu/OS1/suanli/collectionunzip/item_placement_9947
obj                 |bestobj             |time                |
10.725              |10.725              |50.016              |INIT
9.865               |9.865               |100.068             |KS2
9.637               |9.637               |150.102             |KS2
9.567               |9.567               |200.203             |lns
9.534               |9.534               |250.251             |lns
9.533               |9.533               |350.328             |lns
9.407               |9.407               |400.360             |lns
9.296               |9.296               |450.407             |lns
9.288               |9.288               |600.499             |lns2
total time : 1000.0615608692169
