/media/sunyu/OS1/suanli/collectionunzip/item_placement_9912
obj                 |bestobj             |time                |
9.802               |9.802               |50.016              |INIT
9.479               |9.479               |100.065             |KS2
9.422               |9.422               |150.117             |KS2
9.417               |9.417               |260.587             |lns2
9.075               |9.075               |360.726             |lns
8.763               |8.763               |410.798             |lns
8.583               |8.583               |460.876             |lns
7.978               |7.978               |510.950             |lns
7.937               |7.937               |563.526             |lns
7.712               |7.712               |613.580             |lns
7.691               |7.691               |663.637             |lns
7.663               |7.663               |713.687             |lns
7.637               |7.637               |763.749             |lns
7.629               |7.629               |813.804             |lns
7.617               |7.617               |863.857             |lns
7.616               |7.616               |1000.076            |random
total time : 1000.0757958889008
