/media/sunyu/OS1/suanli/collectionunzip/item_placement_9987
obj                 |bestobj             |time                |
28.455              |28.455              |50.016              |INIT
27.452              |27.452              |100.079             |KS2
27.439              |27.439              |200.315             |lns
26.489              |26.489              |250.324             |lns
25.481              |25.481              |300.387             |lns
24.715              |24.715              |350.450             |lns
23.810              |23.810              |400.508             |lns
23.365              |23.365              |500.574             |lns
22.978              |22.978              |550.583             |lns
22.932              |22.932              |600.590             |lns
22.924              |22.924              |650.599             |lns
22.896              |22.896              |843.002             |lns2
total time : 1000.0056240558624
