/media/sunyu/OS1/suanli/collectionunzip/stockholm
obj                 |bestobj             |time                |
146.000             |146.000             |50.551              |INIT
144.000             |144.000             |150.577             |KS2
138.000             |138.000             |250.606             |lns
132.000             |132.000             |350.628             |lns
131.000             |131.000             |450.662             |lns
130.000             |130.000             |599.194             |lns2
130.000             |130.000             |709.422             |lns
total time : 1000.0101385116577
