/media/sunyu/OS1/suanli/collectionunzip/item_placement_9940
obj                 |bestobj             |time                |
33.737              |33.737              |50.016              |INIT
30.219              |30.219              |100.098             |KS2
29.564              |29.564              |150.174             |KS2
28.769              |28.769              |200.333             |lns
28.631              |28.631              |250.424             |lns
28.360              |28.360              |300.498             |lns
28.193              |28.193              |413.187             |lns2
28.066              |28.066              |514.440             |lns
27.127              |27.127              |564.511             |lns
27.051              |27.051              |614.591             |lns
27.025              |27.025              |664.672             |lns
26.041              |26.041              |714.678             |lns
25.993              |25.993              |764.685             |lns
25.950              |25.950              |814.692             |lns
total time : 1000.4077367782593
