/media/sunyu/OS1/suanli/collectionunzip/item_placement_9913
obj                 |bestobj             |time                |
20.295              |20.295              |50.016              |INIT
20.238              |20.238              |100.091             |KS2
18.592              |18.592              |150.191             |KS2
17.652              |17.652              |200.311             |lns
17.040              |17.040              |250.373             |lns
16.267              |16.267              |300.422             |lns
16.192              |16.192              |400.523             |lns
16.015              |16.015              |450.574             |lns
15.981              |15.981              |551.146             |lns2
total time : 1000.3116838932037
