/media/sunyu/OS1/suanli/collectionunzip/item_placement_9982
obj                 |bestobj             |time                |
19.132              |19.132              |50.016              |INIT
17.316              |17.316              |100.081             |KS2
17.298              |17.298              |150.161             |KS2
17.128              |17.128              |200.283             |lns
17.105              |17.105              |300.344             |lns
16.229              |16.229              |557.318             |lns2
16.112              |16.112              |814.634             |lns
15.756              |15.756              |864.704             |lns
15.453              |15.453              |914.771             |lns
14.891              |14.891              |964.824             |lns
14.796              |14.796              |1000.029            |lns
total time : 1000.0296595096588
