/media/sunyu/OS1/suanli/collectionunzip/item_placement_9984
obj                 |bestobj             |time                |
23.991              |23.991              |50.016              |INIT
22.163              |22.163              |100.087             |KS2
21.561              |21.561              |150.164             |KS2
21.553              |21.553              |200.285             |lns
21.533              |21.533              |250.388             |lns
21.318              |21.318              |300.440             |lns
21.170              |21.170              |400.542             |lns
21.091              |21.091              |460.723             |lns2
21.078              |21.078              |560.985             |lns
21.075              |21.075              |761.169             |lns2
total time : 1000.3929352760315
