/media/sunyu/OS1/suanli/collectionunzip/SET3_27
obj                 |bestobj             |time                |
3667525.260         |3667525.260         |0.049               |INIT
332196.651          |332196.651          |50.062              |KS2
330836.404          |330836.404          |100.075             |KS2
323458.259          |323458.259          |250.116             |lns
313778.277          |313778.277          |300.127             |lns
306113.971          |306113.971          |350.137             |lns
305265.741          |305265.741          |400.148             |lns
305241.935          |305241.935          |581.822             |random
303517.266          |303517.266          |713.913             |lns2
301961.228          |301961.228          |806.614             |random
301154.928          |301154.928          |856.624             |lns
297034.511          |297034.511          |906.634             |lns
295398.150          |295398.150          |956.645             |lns
294666.257          |294666.257          |1000.008            |lns
total time : 1000.0079960823059
