/media/sunyu/OS1/suanli/collectionunzip/item_placement_9932
obj                 |bestobj             |time                |
19.479              |19.479              |50.016              |INIT
19.044              |19.044              |100.066             |KS2
18.402              |18.402              |150.151             |KS2
17.884              |17.884              |200.237             |lns
17.802              |17.802              |250.246             |lns
17.797              |17.797              |400.411             |lns2
17.787              |17.787              |740.661             |lns
17.742              |17.742              |790.670             |lns
17.631              |17.631              |824.785             |lns
17.631              |17.631              |826.197             |random
17.627              |17.627              |869.515             |lns
17.627              |17.627              |874.658             |random
17.625              |17.625              |925.289             |lns2
total time : 1000.3633236885071
