/media/sunyu/OS1/suanli/collectionunzip/item_placement_9917
obj                 |bestobj             |time                |
16.877              |16.877              |50.016              |INIT
16.867              |16.867              |100.081             |KS2
16.275              |16.275              |287.955             |lns2
16.190              |16.190              |438.013             |lns
16.187              |16.187              |488.077             |lns
16.185              |16.185              |540.454             |lns2
16.177              |16.177              |690.498             |lns
16.171              |16.171              |790.533             |lns
16.170              |16.170              |1000.114            |random
total time : 1000.1140420436859
