/media/sunyu/OS1/suanli/collectionunzip/item_placement_9905
obj                 |bestobj             |time                |
11.427              |11.427              |50.016              |INIT
10.970              |10.970              |100.080             |KS2
10.834              |10.834              |150.121             |KS2
10.773              |10.773              |250.268             |lns
10.773              |10.773              |350.421             |random
10.750              |10.750              |400.471             |lns
10.746              |10.746              |450.524             |lns
10.646              |10.646              |600.697             |lns2
9.917               |9.917               |776.398             |lns2
total time : 1000.1759209632874
