/media/sunyu/OS1/suanli/collectionunzip/anonymous_45
obj                 |bestobj             |time                |
838957.499          |838957.499          |50.415              |INIT
702153.833          |702153.833          |100.540             |KS2
552616.135          |552616.135          |150.651             |KS2
459900.913          |459900.913          |200.755             |KS2
459900.913          |459900.913          |200.923             |crossover
373893.326          |373893.326          |251.081             |lns
304496.636          |304496.636          |351.278             |lns
270232.778          |270232.778          |401.364             |lns
265270.442          |265270.442          |451.451             |lns
251367.785          |251367.785          |501.538             |lns
202168.666          |202168.666          |551.628             |lns
192700.673          |192700.673          |601.715             |lns
171395.415          |171395.415          |651.804             |lns
171005.240          |171005.240          |701.890             |lns
167195.929          |167195.929          |802.106             |lns
166965.407          |166965.407          |852.442             |lns
166947.286          |166947.286          |902.520             |lns
162743.389          |162743.389          |952.610             |lns
162581.114          |162581.114          |1000.065            |lns
total time : 1000.0657663345337
