/media/sunyu/OS1/suanli/collectionunzip/anonymous_36
obj                 |bestobj             |time                |
372014.396          |372014.396          |52.182              |INIT
355392.070          |355392.070          |102.245             |KS2
330280.578          |330280.578          |152.299             |KS2
314415.683          |314415.683          |202.436             |lns
311819.923          |311819.923          |252.485             |lns
311471.351          |311471.351          |302.533             |lns
310314.601          |310314.601          |402.631             |lns
310314.599          |310314.599          |452.674             |lns
308436.436          |308436.436          |502.718             |lns
308394.340          |308394.340          |552.764             |lns
307115.867          |307115.867          |703.339             |lns2
305686.490          |305686.490          |753.453             |lns
305579.472          |305579.472          |803.503             |lns
305391.817          |305391.817          |954.228             |lns2
293814.091          |293814.091          |1000.038            |lns
total time : 1000.0388631820679
