/media/sunyu/OS1/suanli/collectionunzip/item_placement_9972
obj                 |bestobj             |time                |
14.507              |14.507              |50.016              |INIT
13.785              |13.785              |100.088             |KS2
13.375              |13.375              |150.166             |KS2
13.322              |13.322              |300.415             |lns2
11.565              |11.565              |381.916             |lns
11.256              |11.256              |431.934             |lns
11.196              |11.196              |481.983             |lns
11.040              |11.040              |632.093             |lns2
11.025              |11.025              |982.341             |lns2
total time : 1000.369738817215
