/media/sunyu/OS1/suanli/collectionunzip/anonymous_27
obj                 |bestobj             |time                |
197077.040          |197077.040          |50.639              |INIT
158659.263          |158659.263          |100.687             |KS2
155946.867          |155946.867          |150.728             |KS2
155928.173          |155928.173          |200.766             |KS2
155928.173          |155928.173          |200.835             |crossover
155257.265          |155257.265          |250.894             |lns
140650.910          |140650.910          |350.969             |lns
140650.910          |140650.910          |367.321             |random
139926.370          |139926.370          |417.355             |lns
139694.754          |139694.754          |467.386             |lns
135936.478          |135936.478          |517.418             |lns
133929.255          |133929.255          |567.449             |lns
133929.255          |133929.255          |617.758             |random
133900.095          |133900.095          |667.798             |lns
131401.707          |131401.707          |767.877             |lns
131401.690          |131401.690          |867.949             |lns
131145.067          |131145.067          |917.983             |lns
131032.765          |131032.765          |968.017             |lns
total time : 1000.5854334831238
