/media/sunyu/OS1/suanli/collectionunzip/item_placement_9945
obj                 |bestobj             |time                |
11.840              |11.840              |50.016              |INIT
11.754              |11.754              |100.080             |KS2
11.550              |11.550              |150.178             |KS2
11.455              |11.455              |200.310             |lns
11.009              |11.009              |250.362             |lns
10.814              |10.814              |300.422             |lns
10.812              |10.812              |350.473             |lns
8.064               |8.064               |450.540             |lns
7.579               |7.579               |500.592             |lns
6.961               |6.961               |550.606             |lns
6.931               |6.931               |600.614             |lns
6.931               |6.931               |750.674             |random
total time : 1000.006514787674
