/media/sunyu/OS1/suanli/collectionunzip/item_placement_9977
obj                 |bestobj             |time                |
22.117              |22.117              |50.016              |INIT
21.951              |21.951              |100.080             |KS2
21.063              |21.063              |150.161             |KS2
20.938              |20.938              |200.280             |lns
20.678              |20.678              |250.330             |lns
20.405              |20.405              |300.379             |lns
20.397              |20.397              |350.425             |lns
20.198              |20.198              |450.491             |lns
19.965              |19.965              |600.590             |lns2
19.925              |19.925              |750.829             |lns2
total time : 1000.0586986541748
